title,variant,price,imgUrl,link,l1,l2,inviteId,modelId,final_1688_link,price judge,update date,itemid,最大价格,tag,共有model数
MIANEL 2026 爆款 3 秒镂空新款强力磁性猫眼磁铁 专业圆形磁铁 美甲新手完美之选_猫眼磁铁套装 1,猫眼磁铁套装（1个）,6.22,https://cf.shopee.vn/file/sg-11134201-8261c-mmihvqj092bzea,http://shopee.vn/product/1669988447/51107866120,指甲护理,磁铁,IVCN202604280335,267494800672,https://detail.1688.com/offer/966306979222.html?spm=a26352.b28411319/2508.0.0&cosite=-&tracelog=p4p&_p_isad=1&clickid=e8e8180d7a5b45929890a74bd9fee114&sessionid=62b2c96f3e003cdaac814c28190751d7,1688参考链接,04-28发布,51107866120,6.22689,5月,1
【🌷免费赠送小型竖版色卡，方便DIY美甲】FRESCOBALDI 粉彩指甲油套装 - 易于涂抹，夏季热门潮流_完整套装 + 小型色卡,整套产品 + 小调色板,42.8,https://cf.shopee.vn/file/sg-11134201-7rfg3-m9v2993h9a4x5d,http://shopee.vn/product/18305576/40451205042,指甲护理,甲油胶,IVCN202604280345,275095586245,https://detail.1688.com/offer/896940020728.html?spm=a26352.b28411319/2508.0.0,1688参考链接,04-28发布,40451205042,64.14242,5月,1
Miss Honey手持美甲灯，小巧便携可充电，快速干甲，光疗美甲灯，便携式美甲灯,便携式美甲灯,38.95,https://cf.shopee.vn/file/sg-11134201-82610-mlk6i9i2phq9f4,http://shopee.vn/product/890148802/57806919152,指甲护理,美甲灯,IVCN202604280351,277441974468,https://detail.1688.com/offer/1011709249359.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i0&source=action%23offerItem%3Borigin%23shopee.vn&amug_biz=oneself&amug_fl_src=awakeId_982,1688参考链接,04-28发布,57806919152,49.88801,5月,1
【ANNIES】乳白色透明指甲油胶 新款流行透明水钻果冻乳白色专业美甲沙龙_乳白色,乳白色,7.31,https://cf.shopee.vn/file/cn-11134207-820l4-mgbyedm66tcaac,http://shopee.vn/product/1582074978/50700235549,指甲护理,甲油胶,IVCN202604280359,282095009445,https://detail.1688.com/offer/1037195119842.html?spm=a26352.b28411319/2508.0.0,1688参考链接,04-28发布,50700235549,7.31595,5月,1
AMDMG D370 无绳指甲磨甲器，镶嵌珍珠母贝 - 正品,AMDMG D370 无绳指甲磨甲器，镶嵌珍珠母贝 - 正品,116.72,https://cf.shopee.vn/file/vn-11134207-7ras8-mbo5mkgyrma617,http://shopee.vn/product/15435461/42756945606,指甲护理,打磨机,IVCN202604289778,295588846385,https://detail.1688.com/offer/999335089940.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,1688参考链接,04-28发布,42756945606,116.7282,5月,1
丰尚美12色凝胶绘画套装 - 正品 - 高浓度12色专业凸起绘画凝胶套装_套装1,第一组,19.5,https://cf.shopee.vn/file/vn-11134207-7ra0g-m9iah9jj4dc27f,http://shopee.vn/product/156756262/43050133684,指甲护理,甲油胶,IVCN202604280385,300011011142,https://detail.1688.com/offer/693022369892.html?kj_agent_plugin=aliprice&fromkv=xytTrace%3A0&tracelog=cps&clickid=7dad721caf92c223d7760a4954fd2680&targetUrl=https%3A%2F%2Fs.click.1688.com%2Ft%3Fe%3DD2DC7A927D55C03D6511A0CCA913FD65D6FA062685DFF8F7D920A558D1D5758C4B369BE324A83E744B8F19128B0D93E33FB8088B45F57B9E47F28FD2CC0E231B18AD4F779334558760FEF997084D4D5331EB6FC8DBCADED4C6C8CEEEE21320CC4BD39EA2FE12E3B119D08967A452741400180A31AB5263873A2273933B2D144A5A7634D5AE2ED5AD348394BC3CC3C62B9992F8828C4BE89229357C84F0B6D9E7A5BF04A39CE976E43E926F752DAC2402CF34B7D1FE9ADB57B47F5216A1C9CF816AC1FCE77D6DA35AFC6394709BC43956307C43F72A881C9092A40C68827791D7995B7796D1F6F76C552DA916666F45B3%26cbu_cps_trace_flag%3Dwrite,1688参考链接,04-28发布,43050133684,40.48477,5月,1
ANNIES DIY 美甲装饰干花蛋白石粉闪粉偏光梦幻闪粉美甲_粉色,粉色的,5,https://cf.shopee.vn/file/cn-11134207-7ras8-mcsu9lcyk6llf1,http://shopee.vn/product/1582074978/44110858380,指甲护理,美甲粉,IVCN202604280391,305912525438,https://detail.1688.com/offer/949310039617.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,1688参考链接,04-28发布,44110858380,5.75089,5月,1
ANNIES DIY 美甲装饰干花蛋白石粉闪粉偏光梦幻闪粉美甲_3色,3种颜色,5,https://cf.shopee.vn/file/cn-11134207-7ras8-mcsu9lh4e39cc1,http://shopee.vn/product/1582074978/44110858380,指甲护理,美甲粉,IVCN202604280393,305912525441,https://detail.1688.com/offer/949310039617.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,1688参考链接,04-28发布,44110858380,20.50721,5月,1
圆形亮片托盘，12色装，适用于韩式美甲装饰_圆形亮片托盘，12色装，适用于韩式美甲装饰,圆形亮片托盘，含12种颜色 - 韩式美甲装饰,1.54,https://cf.shopee.vn/file/vn-11134207-81ztc-mk71lr35e1hjd4,http://shopee.vn/product/15435461/40578523665,指甲护理,美甲粉,IVCN202604289790,307381822933,https://detail.1688.com/offer/847189213788.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i13&source=action%23offerItem%3Borigin%23shopee.vn&amug_biz=oneself&amug_fl_src=awakeId_982,1688参考链接,04-28发布,40578523665,1.54765,5月,1
XEIJAYI 15ml 亮片凝胶指甲油套装，6 色，适用于美甲沙龙和日常使用。（6 色）,一套6种颜色,13.18,https://cf.shopee.vn/file/vn-11134207-81ztc-mlcua8vq2ih45d,http://shopee.vn/product/1746904710/25798000101,指甲护理,甲油胶,IVCN202604289794,310600013836,https://detail.1688.com/offer/900646772774.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i13&source=action%23offerItem%3Borigin%23shopee.vn&amug_biz=oneself&amug_fl_src=awakeId_982,1688参考链接,04-28发布,25798000101,13.18104,5月,1
MORDDA 珍珠白指甲油套装 18色 3D设计 适合美甲店和在家DIY_18宫格奶芙油画胶mini系列,18宫格奶芙油画胶mini系列,22.43,https://cf.shopee.vn/file/vn-11134207-820l4-mhhgucqnyn0o3f,http://shopee.vn/product/1428865786/43323273483,指甲护理,甲油胶,IVCN202604289806,325202319288,https://detail.1688.com/offer/733395329329.html?kj_agent_plugin=aliprice&fromkv=xytTrace:2108837b17763341604078280e115b&token=Yt4PAOtkdAFbi9VQVSV0gzCIVJQbzVoBQVeAaFwD5Dcx1WqGB2wXLxhSaC%2BgdmbJ,1688参考链接,04-28发布,43323273483,22.43874,5月,1
Cosway麝香花香护手润肤乳 (78111)_Cosway麝香花香护手润肤乳 (78111),Cosway麝香花香护手润肤乳（78111）,5.5,https://cf.shopee.com.my/file/my-11134207-820lh-mlq5oj3rdx5b11,http://shopee.com.my/product/389570976/44507129611,手部护理,护手霜,IVCN202604280433,330634321974,https://detail.1688.com/offer/660046433873.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,1688参考链接,04-28发布,44507129611,7.2095,5月,1
JuuJa 猫咪 48 色套装，附高级色卡_JuuJa 猫咪 48 色套装，附高级色卡,JuuJa 猫咪 48 色，附高级色卡,428.42,https://cf.shopee.vn/file/vn-11134207-81ztc-mm3dyndwc4xw6d,http://shopee.vn/product/28153794/47457531535,指甲护理,甲油胶,IVCN202604289824,330668112767,https://detail.1688.com/offer/935145960636.html?spm=a26352.b28411319/2508.0.0&cosite=-&tracelog=p4p&_p_isad=1&clickid=afb63e116a52414ca2d4eb890052a5a4&sessionid=a141268e88785b566c6431567a81cf73,1688参考链接,04-28发布,47457531535,428.42798,5月,1
RAMYLA 30色透明凝胶指甲油套装 Tuxi Nails [GS30R]_RAMYLA 30色透明凝胶指甲油套装 Tuxi Nails [GS30R],RAMYLA 30色透明果冻凝胶指甲油套装 Tuxi Nails [GS30R],120,https://cf.shopee.vn/file/vn-11134207-820l4-mjpexv45mo0434,http://shopee.vn/product/1703815505/53303219120,指甲护理,甲油胶,IVCN202604280447,340310196172,https://detail.1688.com/offer/1010000954196.html?spm=a26352.b28411319/2508.0.0&cosite=-&tracelog=p4p&_p_isad=1&clickid=c8e6da0533e94e91a07c4fe8b3e9cf78&sessionid=7e91fc86a2ad39b8a74db1f46a86cb5e,1688参考链接,04-28发布,53303219120,166.45136,5月,1
【快速发货】Fitomagia T8 Plus 凝胶固化灯 72W，60 颗 LED/UV 灯珠，4 种模式 - 6 个月保修_T8P - 黑色,T8P - 黑色,77.77,https://cf.shopee.vn/file/vn-11134207-820l4-mhcsa337gu8a0c,http://shopee.vn/product/1357865675/46402122693,指甲护理,美甲灯,IVCN202604289840,345205586240,https://detail.1688.com/offer/848742797573.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,1688参考链接,04-28发布,46402122693,77.77626,5月,1
BORN PRETTY 60克凝胶美甲延长不粘透明指甲油，适用于3D美甲造型，强力牛奶果冻硬胶，适用于假指甲_透明,清除,10.88,https://cf.shopee.vn/file/cn-11134207-820l4-ml357v5o737leb,http://shopee.vn/product/1738347701/44756374116,指甲护理,甲油胶,IVCN202604289844,345574897201,https://detail.1688.com/offer/954577011548.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,1688参考链接,04-28发布,44756374116,10.88987,5月,1
BORN PRETTY 飘逸雪花果冻凝胶指甲油 闪亮雪花风格 白色粉色 光滑闪亮粉色亮片指甲油_TS34,TS34,1.77,https://cf.shopee.vn/file/cn-11134207-820l4-mlbvm451emtk3b,http://shopee.vn/product/1738347701/50706642828,指甲护理,甲油胶,IVCN202604289849,345597363749,https://detail.1688.com/offer/974777489032.html?spm=a26352.b28411319/2508.0.0,1688参考链接,04-28发布,50706642828,1.77743,5月,1
青春玫瑰速效美甲凝胶透明粉色增强凝胶持久凝胶低温固化 - 50克,低温持久凝胶 - 50克,17.99,https://cf.shopee.vn/file/cn-11134207-820l4-mi5myodp6y9w7d,http://shopee.vn/product/1629869677/41677188666,指甲护理,甲油胶,IVCN202604289871,350287916680,https://detail.1688.com/offer/1009849579817.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,1688参考链接,04-28发布,41677188666,17.99935,5月,1
带衬垫扶手_U型米色扶手,U形扶手,36.48,https://cf.shopee.vn/file/vn-11134207-820l4-miwy3h0akyyu91,http://shopee.vn/product/410299705/52703992187,指甲护理,手枕,IVCN202604280461,355378907842,https://detail.1688.com/offer/853035014251.html?spm=a26352.b28411319/2508.0.0,1688参考链接,04-28发布,52703992187,36.48752,5月,1
【胡志明市有售】AI MR NAIL迷你UV美甲灯，多种颜色可选 laLinh_MRNAILAIW219FULLHONG,MRNAILAIW219FULLHỒNG,60.94,https://cf.shopee.vn/file/vn-11134207-81ztc-mlyqal72vj0l51,http://shopee.vn/product/703710290/55255452351,指甲护理,美甲灯,IVCN202604280463,355655361207,https://detail.1688.com/offer/1017667210510.html?kj_agent_plugin=aliprice&fromkv=xytTrace%3A0&tracelog=cps&clickid=4772b97920de505f4471c362a9723ea9&targetUrl=https%3A%2F%2Fs.click.1688.com%2Ft%3Fe%3DD2DC7A927D55C03D6511A0CCA913FD65D6FA062685DFF8F7D920A558D1D5758C4B369BE324A83E744B8F19128B0D93E33FB8088B45F57B9E47F28FD2CC0E231B18AD4F779334558760FEF997084D4D5331EB6FC8DBCADED4C6C8CEEEE21320CC4BD39EA2FE12E3B198D8C481C9B0C9EA4CC6CB38CA965C7D42733AC7305894121C6B58368792B10B348394BC3CC3C62B9992F8828C4BE89291C1B72CA0F051B028C38B514195A8EEACA2EB215C2412B70E104E12A4214FEADB19F89ED9DED7B9BC65C467FDABE5EB901FD4891A2929C581298D856C9A478692F0AA57441AD43223136C0B3D90474DDD55FB2153DF19FD%26cbu_cps_trace_flag%3Dwrite,1688参考链接,04-28发布,55255452351,60.94121,5月,1
（TYPE 1 2026）60色凝胶指甲油套装，赠送底油+封层+指甲硬化剂15ml，潮流色号，显色度高，需使用UV/LED光疗灯固化_Vyg 60色+底油+封层,Vyg 60 色 + 底色 + 顶色,96.38,https://cf.shopee.vn/file/vn-11134207-81ztc-mm71c9pok64o6b,http://shopee.vn/product/329728811/25417550271,指甲护理,甲油胶,IVCN202604289908,360676588602,https://detail.1688.com/offer/964043814000.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0bf8ca8917763920351407167e0db8&token=YdtUkz%2BKo%2Fqu7bJmJg122oO6k69rnfpHOG3GtrUQzOWgESJ6ha%2F7CC4zBEFUvONu,1688参考链接,04-28发布,25417550271,96.38574,5月,1
细指甲锉套装 50c - 粗指甲锉套装 25c，超锋利，超耐用 MaiAnhNails_Thin 100/180-50c,薄型 100/180-50c,12.5,https://cf.shopee.vn/file/vn-11134207-81ztc-mmb32qdxqebp29,http://shopee.vn/product/70243371/26944438959,指甲护理,搓条,IVCN202604280473,360690783772,https://detail.1688.com/offer/829709787859.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i10&source=action%23offerItem%3Borigin%23shopee.vn&amug_biz=oneself&amug_fl_src=awakeId_982,1688参考链接,04-28发布,26944438959,31.74669,5月,1
3D美甲凝胶，2025新款，10克,3D美甲凝胶，2025新款，10克,11.8,https://cf.shopee.vn/file/vn-11134207-820l4-mgkar756cetq70,http://shopee.vn/product/896114028/54050676280,指甲护理,甲油胶,IVCN202604280475,365060284043,https://detail.1688.com/offer/794257350081.html?spm=a26352.13672862.offerlist.27.3c3b4acaib7AsF&offerId=794257350081&sortType=&pageId=&abBizDataType=cbuOffer&hotSaleSkuId=5423651985873&trace_log=normal&uuid=af261aeba5e54b6dabef896aec18aba5&forcePC=1776324446685,1688参考链接,04-28发布,54050676280,12.05572,5月,1
【专业版】可充电USB美甲打磨机 - 美甲沙龙推荐 - 6/12个月保修_白色 - 12个抛光头,白色 - 12头抛光机,26.37,https://cf.shopee.vn/file/cn-11134207-820l4-mhl9ku2zma698c,http://shopee.vn/product/1670591093/48052266390,指甲护理,打磨机,IVCN202604289913,365217619214,https://detail.1688.com/offer/989556970040.html?kj_agent_plugin=aliprice&fromkv=xytTrace:2132815517764110323447102e0f8a&token=o%2FEzb%2FYxqCPhKvp6S0CR9giY6SY2n5VgVEldK3ZfHmGHMW6INCgemsj9SF53TnbB,1688参考链接,04-28发布,48052266390,26.37906,5月,1
【韩国税费】乐姿杏仁润肤霜 150ml_杏仁 150ml,杏仁 150毫升,30,https://cf.shopee.vn/file/vn-11134207-81ztc-mkv92iabe5tzd0,http://shopee.vn/product/340029105/44856295836,手部护理,护手霜,IVCN202604280481,365568104538,https://detail.1688.com/offer/1012614883709.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,1688参考链接,04-28发布,44856295836,96.51867,5月,1
UBIS 干性敏感肌肤保湿修护霜，减少脱皮和皲裂_购买2支装,购买2件,2.4,https://cf.shopee.ph/file/ph-11134207-81ztf-mlorg2446qkk52,http://shopee.ph/product/1747585829/47806699409,足部护理,护理类,IVCN202604289929,370639502991,https://detail.1688.com/offer/847198369575.html?spm=a26352.b28411319/2508.0.0,1688参考链接,04-28发布,47806699409,5.98567,5月,1
ZIAJA 橄榄护手霜 80ml - 滋润、软化并减少指甲断裂,ZIAJA 橄榄护手霜 80ml：滋润、软化并减少指甲断裂。,2.6,https://cf.shopee.vn/file/vn-11134207-820l4-migtdzhew5xed3,http://shopee.vn/product/1193096659/51253365472,手部护理,护理类,IVCN202604280497,380323030277,https://detail.1688.com/offer/651380504722.html?spm=a26352.13672862.offerlist.167.23f11e62zA2hL5&offerId=651380504722&sortType=&pageId=&abBizDataType=cbuOffer&hotSaleSkuId=5075323367412&trace_log=normal&uuid=0d3162e1ae0647ddaab8081a55bcd7f7&forcePC=1776330449621,1688参考链接,04-28发布,51253365472,14.20119,5月,1
16/20毫升宝思曼凝胶指甲油强化套装，含粘合剂、印章底胶、哑光指甲油，男士专用_甲片粘合剂16毫升,嘉片胶水 16毫升,8.55,https://cf.shopee.vn/file/cn-11134207-7r98o-lv5jyw6wu9jhdf,http://shopee.vn/product/1619270433/41528686476,指甲护理,甲油胶,IVCN202604289945,385546355605,https://detail.1688.com/offer/1009662485914.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,1688参考链接,04-28发布,41528686476,8.55974,5月,1
草本混合®多用途乳霜_草本混合®多用途乳霜,草本混合®多用途乳霜,4.52,https://cf.shopee.com.my/file/my-11134207-820lf-mlnow3xpl1j8ba,http://shopee.com.my/product/1770292906/57057028229,足部护理,护理类,IVCN202604280509,385627638538,https://detail.1688.com/offer/995588856159.html?spm=a26352.13672862.offerlist.24.22744547RtdjuQ&offerId=995588856159&sortType=&pageId=&abBizDataType=cbuOffer&trace_log=normal&uuid=1ea4e4ffe08e42e1b17beb146c73ea13&skuId=5971911424052&forcePC=1776335914009,1688参考链接,04-28发布,57057028229,22.04222,5月,1
URITECH 第三代足部去茧器，专业足部磨砂器和去角质器，适用于家庭美甲沙龙_第五代黑色,第五代黑色,49,https://cf.shopee.vn/file/vn-11134207-7ra0g-m7pd57pprhza18,http://shopee.vn/product/1500068748/26180610665,足部护理,电动磨脚器,IVCN202604280511,385652528157,https://detail.1688.com/offer/907375122994.html?kj_agent_plugin=aliprice&fromkv=xytTrace:212b9de517763938924346607e1036&token=M1azBOyl2A8LP9Ymr3EknAbnS0ozgUfAPkZYCd4RtMzwSy%2F8jaGCnX1%2BrDIsk%2BeV,1688参考链接,04-28发布,26180610665,64.40286,5月,1
10 至 100 片天然排毒枕 - 睡眠中排出毒素 - 100 片装 - 10 盒,100张贴纸 - 10盒,13,https://cf.shopee.com.br/file/br-11134207-81ztc-mkcpi53vdqtdd3,http://shopee.com.br/product/318517967/20998316531,足部护理,足贴,IVCN202604280521,390689872127,https://detail.1688.com/offer/717763625015.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,1688参考链接,04-28发布,20998316531,36.94936,5月,1
（含免费圆形色块）蓝宝石极光猫眼指甲油套装 18 瓶 XINGME Thanh Vy Edana_18 色猫眼,18种猫眼颜色,75.6,https://cf.shopee.vn/file/vn-11134207-81ztc-mmck9fueyv42d4,http://shopee.vn/product/329922551/57551931560,指甲护理,甲油胶,IVCN202604280533,400590476860,https://detail.1688.com/offer/786871701665.html?kj_agent_plugin=aliprice&fromkv=xytTrace%3A2108837b17763334389978852e0de0&token=DGMB%2B2QcH4mQU0FTzhp3oWWYtOmCitsWSICh2aykDXnVsNK5ebA0zkRo8aXOT4xQ&tracelog=cps&clickid=b4541d9270038cbae7a95b2c9f383ddd&targetUrl=https%3A%2F%2Fs.click.1688.com%2Ft%3Fe%3DD2DC7A927D55C03D6511A0CCA913FD65D6FA062685DFF8F7D920A558D1D5758C4B369BE324A83E744B8F19128B0D93E33FB8088B45F57B9E47F28FD2CC0E231B18AD4F779334558760FEF997084D4D5331EB6FC8DBCADED4C6C8CEEEE21320CC4BD39EA2FE12E3B1A042843C65B6F8ADDE1254FDB733AB102E54FDB8E42EC9747E3E5AE81C725575348394BC3CC3C62B9992F8828C4BE8920672A73E6FC1855220FF264E744BF2026D19B799F2A45419B5D14396EC04F95EB47F5216A1C9CF816AC1FCE77D6DA35A9C922D241B8F59A93F729B37D2F9B3C46FB8F1665B4550CD60692DDB3D085ED0C6BC61B2D15FCDF3%26cbu_cps_trace_flag%3Dwrite,1688参考链接,04-28发布,57551931560,151.58106,5月,1
Sussegel 猫眼凝胶指甲油套装，10 色，水绿色系,绿水,89.6,https://cf.shopee.vn/file/vn-11134207-81ztc-mlh4cnz10pvs1b,http://shopee.vn/product/3613902/42574076294,指甲护理,甲油胶,IVCN202604289971,410611835056,https://detail.1688.com/offer/968730287313.html?kj_agent_plugin=aliprice&fromkv=xytTrace:7,1688参考链接,04-28发布,42574076294,89.6004,5月,1
L0cc!@ne 护手霜深层滋润双手，减少干燥和皲裂，令双手肌肤柔软光滑。10毫升 - 杏仁味，10毫升,杏仁，10毫升,3.25,https://cf.shopee.vn/file/vn-11134207-81ztc-mlymepgg9b0k85,http://shopee.vn/product/671679114/54157360415,手部护理,护手霜,IVCN202604280549,410654794028,https://detail.1688.com/offer/1012614883709.html?spm=a26352.b28411319/2508.0.0,1688参考链接,04-28发布,54157360415,3.25909,5月,1
正品 Mimiss 18 色半透明果冻调色盘，包含色卡_18 mimiss 粉彩,18 粉彩小姐,28.99,https://cf.shopee.vn/file/vn-11134207-81ztc-mlucjy4ehypwf5,http://shopee.vn/product/297613824/54406543059,指甲护理,甲油胶,IVCN202604289979,415588063080,https://detail.1688.com/offer/1031484238753.html?spm=a26352.13672862.offerlist.9.3d3f1e62lA4Kg0&offerId=1031484238753&sortType=&pageId=&abBizDataType=cbuOffer&hotSaleSkuId=6046468453896&trace_log=normal&uuid=3aa6fb002d3746fe8829dccb1169a90d&forcePC=1776323561490,1688参考链接,04-28发布,54406543059,28.9971,5月,1
ANNIES 3 6合1多功能凝胶_3支装,3件,18.57,https://cf.shopee.vn/file/cn-11134207-820l4-mloqpl612rd162,http://shopee.vn/product/1582074978/51157063228,指甲护理,甲油胶,IVCN202604289991,415630549288,https://detail.1688.com/offer/739095634772.html?spm=a26352.b28411319/2508.0.0&cosite=-&tracelog=p4p&_p_isad=1&clickid=2cf1854947d847728fbeb04c4b7141ee&sessionid=b5a2a42208060664622dc76798ab821b,1688参考链接,04-28发布,51157063228,18.57894,5月,1
电动磨脚器去茧器修脚器可充电足部磨砂工具足部护理去死皮_A-White,A-White,5.66,https://cf.shopee.com.my/file/my-11134207-820li-mlx0rjp9znr933,http://shopee.com.my/product/140989724/12997271766,足部护理,电动磨脚器,IVCN202604280569,430650157741,https://detail.1688.com/offer/921042912979.html?spm=a26352.b28411319/2508.0.0,1688参考链接,04-28发布,12997271766,5.66411,5月,1
[Petitfee官方] Petitfee 干爽精华足膜（10片 x 1盒）_[Petitfee官方] Petitfee 干爽精华足膜（10片 x 1盒）,[Petitfee官方] Petitfee 干爽精华足膜（10片 x 1盒）,18,https://cf.shopee.com.my/file/sg-11134207-7rd64-m7btb2dck1ddab,http://shopee.com.my/product/482974831/10617870222,足部护理,足膜,IVCN202604280597,83403813038,https://detail.1688.com/offer/641640906876.html?spm=a26352.13672862.offerlist.143.302e1e62iagice&offerId=641640906876&sortType=&pageId=&abBizDataType=cbuOffer&trace_log=normal&uuid=13dd92f522424e0ba31a16230a395a0e&skuId=4612678141891&forcePC=1776399163867,1688参考链接,04-28发布,10617870222,49.29236,5月mall,1
Showsee 电动磨脚器 B1-W 足部去茧器，适用于去除脚后跟干裂和死皮_电动磨脚器,电动脚锉,7.11,https://cf.shopee.com.my/file/my-11134207-7rask-m34g0a7txa81a3,http://shopee.com.my/product/780770752/29569008600,足部护理,电动磨脚器,IVCN202604280599,89055381565,https://detail.1688.com/offer/645958128067.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0bb405a417763985584988241e112d&token=HgyCGh4ZdG8I3kWbo35b196fgOW7perhRfOxLNSgs2iHpfZyB6h1a36612wApKYR,1688参考链接,04-28发布,29569008600,11.82949,5月mall,1
【250克 x 12瓶】【临近保质期】Neutrovis 抗菌除臭天然洗手液_水润光泽,水润光泽,7.5,https://cf.shopee.com.my/file/my-11134207-820l9-mm7anks46dxr6d,http://shopee.com.my/product/477306446/45157605081,手部护理,洗手液,IVCN202604280609,177388405488,https://detail.1688.com/offer/793957736084.html?spm=a26352.13672862.offerlist.98.60bba0d52po8kB&offerId=793957736084&sortType=&pageId=&abBizDataType=cbuOffer&trace_log=normal&uuid=29e748633ee247e9af78bd12e9d01371&skuId=5590480479938&forcePC=1776328892750,1688参考链接,04-28发布,45157605081,23.40446,5月mall,1
Monja 60片装双层美甲全覆盖甲片模具杏仁形棺材形亚克力假指甲延长胶双层模具，适用于聚苯乙烯凝胶美甲DIY美甲设计工具_60片/包,60个/包,0.47,https://cf.shopee.vn/file/sg-11134201-82615-mj6odponllomb7,http://shopee.vn/product/213206509/29694013715,指甲护理,甲片,IVCN202604280627,282320699326,https://detail.1688.com/offer/992660291952.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0b0fdc4f17763973533105627e0fc1&token=EMlfSB4mTvy1CZbkdPY6ZvPv5IGrTyQT8JFxiJQmOlx%2B11ykGqOYeLsCQ9QQT%2BZk,1688参考链接,04-28发布,29694013715,1.87141,5月mall,1
Farmstay Essential 足部去角质面膜 13克,去角质面膜 13克,1,https://cf.shopee.com.br/file/sg-11134207-824iu-meqpyiy9s006b2,http://shopee.com.br/product/457864097/24696988990,足部护理,足膜,IVCN202604280629,286583745579,https://detail.1688.com/offer/956008486539.html?kj_agent_plugin=aliprice&fromkv=xytTrace:0,1688参考链接,04-28发布,24696988990,6.68042,5月mall,1
Monja 猫眼磁铁强力空心磁棒，适用于 UV/LED 猫眼凝胶美甲效果，强磁性黑洞图案形状 DIY 美甲工具_磁性戒指,磁环,2,https://cf.shopee.vn/file/sg-11134201-8261b-mmbj34j227eqb8,http://shopee.vn/product/213206509/50457796269,指甲护理,磁铁,IVCN202604280631,310693402993,https://detail.1688.com/offer/1035647374140.html?spm=a26352.b28411319/2508.0.0,1688参考链接,04-28发布,50457796269,5.532,5月mall,1
【限量版】美体小铺白茶接骨木花护手霜 30ml - 滋润舒缓，散发花香,【限量版】美体小铺白茶接骨木花护手霜 30ml - 滋润舒缓，散发花香,0.25,https://cf.shopee.vn/file/vn-11134207-81ztc-mm1ca94m96o36d,http://shopee.vn/product/82301700/48857462418,手部护理,护手霜,IVCN202604280637,355662718339,https://detail.1688.com/offer/733736193953.html?spm=a26352.b28411319/2508.0.0&cosite=-&tracelog=p4p&_p_isad=1&clickid=89f269592ac04cb8addf2830d030d861&sessionid=c6a5ce2a1e9f4ea881a1074c7363a27d,1688参考链接,04-28发布,48857462418,24.67713,5月mall,1
Be Cura 足跟护理保湿棒_通用,通用的,1.5,https://cf.shopee.com.my/file/sg-11134301-8257u-mgehapt22zv13f,http://shopee.com.my/product/145765495/45550338876,足部护理,护理类,IVCN202604280639,385030412887,https://detail.1688.com/offer/835980191075.html?spm=a26352.13672862.offerlist.25.24b0218fsQDykR&cosite=-&tracelog=p4p&_p_isad=1&clickid=a0265f15978f4ef9a11d250fd190902e&sessionid=ae294ac82b0d49219ddd4ed1932591e7,1688参考链接,04-28发布,45550338876,18.2734,5月mall,1
MABREM 足部护理霜 防干裂保湿足部护理 金盏花​​橄榄修复足霜+口腔喷雾,足霜+口腔喷雾,8.75,https://cf.shopee.ph/file/cn-11134207-820l4-mjfh5vzctbls56,http://shopee.ph/product/405873819/9128536073,足部护理,护理类,IVCN202604280647,420428270782,https://detail.1688.com/offer/600171721304.html?kj_agent_plugin=aliprice&fromkv=xytTrace:213f867c17763263743857517e126c&token=ki1KrLPfv9VxYq6pS4LA4M6bd0mcIwUdtBkYi33liVKqMScMOQekhLpMbGJpCmcj https://detail.1688.com/offer/801094958502.html?fromkv=cbuPcPlugin:imageSearchDrawerCard&spm=a2639h.29135425.offerlist.i3&source=action%23offerItem%3Borigin%23cf.shopee.ph&amug_biz=oneself&amug_fl_src=awakeId_982,1688参考链接,04-28发布,9128536073,13.67622,5月mall,1
